domain,embedding_model,model_name,audio_id,consistency
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Covid-19_02,0.8004928213122117
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Fahrradunfall_01,0.9679645233157373
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Fahrradunfall_02,0.9611425449381756
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Fremdanamnese,0.9348487844943918
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Fremdanamnese_Saeugling,0.9367755132509755
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Gastroenteritis,0.963960904158462
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Hyperthyreose,0.9518270526502883
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Koronarsyndrom,0.9635657940986891
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Lymphom,0.9534320711622883
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Oesophaguskarzinom,0.9674766592018343
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Pankreatitis,0.8831117505010417
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Pneumonie_01,0.9385554907546337
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Pneumonie_02,0.9726277736396173
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Pyelonephritis,0.9780514253696865
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Rueckenschmerzen,0.8805692578810008
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Thorakale Schmerzen,0.9741053182217164
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Traumaanamnese,0.9184629826223992
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_Venenthrombose_TVT,0.9474322484514982
medical,aari1995/German_Semantic_V3b,Meta Llama 3.1 8B Instruct,Anam_sexueller_Missbrauch,0.9465092174082192
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Aengstliche-Patientin,0.9540212312474821
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Appendizitis,0.9740412822260076
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Bauchschmerzen,0.9891211950858126
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Beinschmerzen,0.9858137298490135
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Cephalgie,0.9871601172985608
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Cholezystitis,0.9890708143294908
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Covid-19_01,0.9825245835787711
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Covid-19_02,0.9794905000486596
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Fahrradunfall_01,0.987104176667483
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Fahrradunfall_02,0.9800343304495337
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Fremdanamnese,0.9874609252153963
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Fremdanamnese_Saeugling,0.971035846827526
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Gastroenteritis,0.9914040939570633
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Hyperthyreose,0.9847359582397667
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Koronarsyndrom,0.9763012114765605
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Lymphom,0.9788693282490767
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Oesophaguskarzinom,0.9828972646167865
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Pankreatitis,0.9923280847878542
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Pneumonie_01,0.9871612609154771
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Pneumonie_02,0.9856018951336069
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Pyelonephritis,0.980506777846197
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Rueckenschmerzen,0.9747723347402523
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Thorakale Schmerzen,0.9729459438601391
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Traumaanamnese,0.9802187668776053
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_Venenthrombose_TVT,0.9863022821530144
medical,aari1995/German_Semantic_V3b,OpenAI GPT OSS 120B,Anam_sexueller_Missbrauch,0.9764667928630367
